X,Y,Z
198.078339,2.0,1180.145508
1330.492554,2.0,902.55365
2188.501953,2.0,-587.17749
1187.028442,2.0,1278.542114
1426.120605,2.0,474.383545
1351.669189,2.0,-163.805969
823.206848,2.0,420.118896
425.126312,2.0,415.057556
321.180267,2.0,712.245605
1449.075439,2.0,-251.687805
1439.742065,2.0,-166.014954
1265.693359,2.0,450.169434
1479.667358,2.0,-817.562744
-539.844482,2.0,873.931763
1166.254028,2.0,1001.489258
1605.237671,2.0,302.827393
-517.631042,2.0,526.425659
966.38623,2.0,-191.570435
2241.352051,2.0,-390.127808
-849.837646,2.0,1400.004395
57.881035,2.0,1244.790161
1392.861572,2.0,506.211823
49.16555,2.0,798.546326
-636.068054,2.0,737.06665
1821.808716,2.0,195.162354
2176.625244,2.0,-86.155518
7.834314,2.0,806.886353
122.226646,2.0,1031.643311
1086.599731,2.0,132.980042
1180.958496,2.0,988.970093
1607.650513,2.0,329.259094
-792.643982,2.0,1435.032959
2286.227051,2.0,-1325.840454
1318.31189,2.0,-196.919861
1734.341919,2.0,807.453857
585.382324,2.0,834.34314
1462.574829,2.0,1448.845947
2282.751465,2.0,-266.091248
457.60376,2.0,353.384521
2098.529541,2.0,-827.152161
1858.533691,2.0,118.092529
548.487854,2.0,-219.67981
2054.70874,2.0,706.883545
-1044.592285,2.0,998.96698
557.610474,2.0,1450.819702
1270.992798,2.0,1443.992676
1373.310303,2.0,-482.690735
1945.276123,2.0,-813.27771
1215.434326,2.0,1279.817993
2166.689453,2.0,862.519592
2320.893066,2.0,595.584106
444.926544,2.0,626.716064
-321.36145,2.0,961.216919
-341.175812,2.0,409.477417
2238.229492,2.0,-1333.151978
2051.91626,2.0,1455.77063
1664.319702,2.0,-675.426636
1762.505005,2.0,-788.023926
-111.51017,2.0,575.504272
613.811401,2.0,444.57959
2295.693359,2.0,530.998779
1952.28186,2.0,-674.627808
1113.206421,2.0,283.950806
1426.825317,2.0,-829.285645
1386.569214,2.0,589.077026
2233.870117,2.0,488.711731
1958.881592,2.0,47.999451
1565.275024,2.0,671.242249
-221.331024,2.0,821.132812
426.738678,2.0,553.677002
761.667603,2.0,105.510925
331.653351,2.0,491.224915
-904.750122,2.0,1145.349487
1051.798706,2.0,579.023193
-1501.045044,2.0,1472.355957
814.719482,2.0,-0.286316
2358.946777,2.0,634.469238
694.860229,2.0,803.74939
-55.22718,2.0,1145.681152
144.121613,2.0,1013.173279
-170.503815,2.0,325.673035
1178.237549,2.0,1066.198486
-890.019043,2.0,1057.750732
1496.867554,2.0,-227.08075
1316.986206,2.0,1189.966309
-90.472206,2.0,567.582886
1421.721313,2.0,506.439026
1889.449829,2.0,-681.004517
-231.253448,2.0,557.026245
1967.556152,2.0,1490.208862
1561.694336,2.0,709.323608
1859.79126,2.0,-692.604492
1615.782349,2.0,-1009.966919
1198.978394,2.0,174.315796
-1651.026978,2.0,1429.330322
-980.215515,2.0,1194.534302
958.819031,2.0,1162.89917
2150.890625,2.0,-483.249268
795.800659,2.0,-328.159363
-133.309021,2.0,1396.399902
764.17395,2.0,1163.334717
2210.458496,2.0,934.496765
848.137329,2.0,922.457397
1266.863403,2.0,1391.891479
-105.000366,2.0,1407.723389
1464.809204,2.0,123.184631
890.568726,2.0,619.056519
2065.730713,2.0,-513.813843
621.687927,2.0,479.168823
758.361877,2.0,-373.439819
2312.416992,2.0,71.520508
2115.064941,2.0,1356.142822
362.39566,2.0,137.793884
442.037415,2.0,1255.481323
1448.475098,2.0,-689.70459
2142.787598,2.0,170.309326
1124.490112,2.0,188.177795
1460.724976,2.0,-464.532166
-1157.306274,2.0,1218.735107
1289.230591,2.0,-663.413696
761.878357,2.0,552.838013
1618.151367,2.0,1397.665405
2248.948486,2.0,1230.857422
-950.271057,2.0,1007.910156
1590.796631,2.0,538.952087
-1116.054077,2.0,992.672485
1223.934937,2.0,1096.070801
209.269073,2.0,419.144897
1830.961426,2.0,-442.470886
1.259485,2.0,500.738373
1098.219604,2.0,1284.836426
-1365.60144,2.0,1492.398682
1045.976562,2.0,1283.002197
1124.072144,2.0,1331.842407
599.298462,2.0,313.932922
1842.009766,2.0,544.890503
1935.130249,2.0,-22.643311
-1029.381226,2.0,1406.500122
1331.137329,2.0,93.158203
319.149506,2.0,31.992188
285.097321,2.0,105.127747
2003.430908,2.0,-1131.323608
-429.452209,2.0,1443.279907
2360.163574,2.0,-577.934692
1824.780396,2.0,767.705994
-1047.713501,2.0,1287.158203
827.834106,2.0,1425.797729
1693.989624,2.0,324.963745
296.34964,2.0,269.600464
2255.822998,2.0,-416.73584
945.376282,2.0,-354.262573
75.756615,2.0,229.963806
147.778534,2.0,1178.44519
623.144165,2.0,833.032776
-630.901245,2.0,982.896973
603.247986,2.0,21.288879
374.212555,2.0,1442.998657
602.208374,2.0,1382.089722
1700.022095,2.0,1238.246582
612.603882,2.0,346.699158
1277.042603,2.0,362.238403
1257.646118,2.0,-700.215454
414.078583,2.0,79.170166
2047.654663,2.0,395.232483
593.865112,2.0,1150.95874
791.322754,2.0,-144.571838
1018.921021,2.0,-53.69397
1099.078247,2.0,1038.869141
947.391357,2.0,1084.470459
2346.385254,2.0,-159.969055
-567.956909,2.0,965.659058
2279.508301,2.0,-751.950317
1156.639648,2.0,-293.435608
1330.55957,2.0,-147.544373
-319.952301,2.0,591.538696
472.849945,2.0,218.808533
1915.619995,2.0,-245.959595
1237.606934,2.0,1095.482666
2196.670898,2.0,-370.01239
2221.75293,2.0,238.788391
850.666687,2.0,1019.596313
2363.160156,2.0,232.281799
2006.665405,2.0,296.542664
2168.239258,2.0,1255.488281
666.448242,2.0,254.185547
2172.33667,2.0,-660.133545
1883.224243,2.0,-221.760132
2147.275635,2.0,-187.557068
1454.483276,2.0,-58.276245
-204.33432,2.0,1154.240356
223.402374,2.0,712.623413
742.973755,2.0,197.776917
-1.185217,2.0,918.3302
-653.814453,2.0,915.266418
478.098663,2.0,-24.43335
1861.442993,2.0,524.814819
517.224731,2.0,743.043945
2046.535034,2.0,1121.867065
1856.069946,2.0,-152.175598
2122.015869,2.0,-861.698242
1111.758789,2.0,1312.023193
2373.112793,2.0,4.106384
-148.792206,2.0,1120.592529
-1543.709839,2.0,1382.675781
-1192.375244,2.0,1278.538086
1533.753906,2.0,-535.580811
1340.141235,2.0,393.198364
2365.404541,2.0,-1080.601074
1685.422607,2.0,633.462769
757.630249,2.0,306.632751
398.789337,2.0,603.055725
-537.156616,2.0,1297.505615
1204.588989,2.0,-98.233765
1037.574585,2.0,1148.736206
-1225.059448,2.0,1381.75061
1989.622681,2.0,257.5755
1536.716553,2.0,525.366455
256.103119,2.0,627.349243
491.463196,2.0,325.783691
1817.584839,2.0,-535.689331
2348.373535,2.0,-61.747314
2302.733887,2.0,-158.915955
1380.855347,2.0,322.502319
2147.756836,2.0,-506.257507
1399.738037,2.0,1297.502319
-542.740723,2.0,1257.997192
380.870911,2.0,1215.945801
2202.216553,2.0,-654.843994
2224.828125,2.0,320.779358
1578.487915,2.0,523.892822
-819.503967,2.0,1308.423828
427.098022,2.0,352.217407
1670.510132,2.0,657.25116
1962.68457,2.0,1163.833618
1831.320679,2.0,1472.246338
2091.59668,2.0,826.562256
1155.91272,2.0,-413.311401
-1074.752563,2.0,1169.218628
1339.629517,2.0,784.939758
40.590538,2.0,786.283325
-668.774475,2.0,1196.106201
2083.71875,2.0,-483.109558
1087.680542,2.0,877.167725
1919.843384,2.0,-45.3302
2054.318848,2.0,1088.265259
1547.386108,2.0,185.808472
-7.221274,2.0,1469.206787
129.042328,2.0,936.730835
2106.302246,2.0,1107.056641
754.30072,2.0,1361.238647
671.583862,2.0,157.133911
1327.825928,2.0,1376.411011
2329.01123,2.0,1134.699097
1753.028687,2.0,163.16803
-171.831329,2.0,645.111938
1757.945312,2.0,388.309692
-905.577026,2.0,1434.314087
277.366302,2.0,1206.687256
-413.268341,2.0,482.137817
2067.739258,2.0,-663.851624
-742.094421,2.0,746.729858
-224.490112,2.0,1311.038452
1157.747437,2.0,196.336487
2019.805298,2.0,-536.135437
1749.89856,2.0,421.973206
2271.61499,2.0,559.428589
-939.491211,2.0,1460.683594
-903.705322,2.0,1047.529785
785.368652,2.0,-50.437134
-368.554749,2.0,1005.422607
1789.967407,2.0,767.479858
687.594666,2.0,213.867859
1930.78418,2.0,43.320129
-294.989655,2.0,404.394958
-217.436371,2.0,1104.142578
1979.235229,2.0,-402.158142
1989.424927,2.0,1248.996704
871.416199,2.0,608.573975
-720.343811,2.0,1250.916992
718.26123,2.0,-276.532043
2251.093262,2.0,1238.905762
2060.347656,2.0,-495.233765
1338.440796,2.0,1180.368042
466.38559,2.0,752.053589
673.633118,2.0,1424.653564
1556.422241,2.0,1234.586182
1598.204956,2.0,379.039246
1066.783325,2.0,376.036316
-665.742126,2.0,804.337402
-1093.868286,2.0,1028.029785
2221.234863,2.0,66.269287
-428.84845,2.0,1145.381348
-820.287476,2.0,924.543884
1049.931885,2.0,1347.391602
1933.225708,2.0,648.823853
1895.283691,2.0,-728.704834
2178.637207,2.0,57.46283
2191.233887,2.0,1359.382568
-534.553894,2.0,990.335266
1681.634644,2.0,554.927063
1546.405151,2.0,1272.439209
-757.434509,2.0,993.757385
2157.102539,2.0,-530.062134
2159.522217,2.0,67.155884
1431.82373,2.0,996.450317
1429.817261,2.0,481.594727
1826.140625,2.0,257.369446
201.731354,2.0,968.917236
-203.74147,2.0,1332.181152
1177.136597,2.0,348.409912
1505.179565,2.0,-911.106445
693.612061,2.0,1033.78125
76.995506,2.0,630.086426
1955.655151,2.0,235.20105
-1378.4646,2.0,1431.6604
2171.750488,2.0,774.929138
59.374901,2.0,285.632324
903.41272,2.0,1141.007568
530.377258,2.0,312.434753
2228.962891,2.0,1041.635986
694.407166,2.0,1198.434814
1296.393799,2.0,665.268616
618.852539,2.0,350.127319
1911.953125,2.0,341.297424
1865.316772,2.0,-467.571838
1629.970459,2.0,1449.824097
1315.586914,2.0,-43.495239
-922.393188,2.0,1038.237305
1226.564819,2.0,99.120911
-1188.008911,2.0,1321.97644
-496.618744,2.0,1065.208252
1268.618164,2.0,-139.441711
2225.878174,2.0,1312.954102
1780.023193,2.0,-591.293762
353.023499,2.0,1232.289429
-152.386612,2.0,1305.684326
1511.906006,2.0,237.7276
1986.092529,2.0,-142.540344
-554.121094,2.0,693.376709
-1272.678223,2.0,1361.778198
606.393738,2.0,747.598999
1243.108032,2.0,981.285706
811.052979,2.0,-87.035095
2136.847656,2.0,-1304.183472
1620.195923,2.0,-197.493652
773.951965,2.0,480.565857
503.443817,2.0,1190.929932
755.439636,2.0,514.480835
1151.366577,2.0,1015.278809
113.875977,2.0,1355.21167
878.289856,2.0,592.410095
673.362244,2.0,1406.749634
2024.969971,2.0,2.091003
-359.942841,2.0,994.420471
1985.567749,2.0,-588.924805
2118.340576,2.0,-634.190186
-886.06189,2.0,1069.929077
1316.050293,2.0,421.159973
1928.574341,2.0,842.537903
1268.302002,2.0,322.465515
-256.187653,2.0,581.395386
2012.569824,2.0,-113.814026
1526.617065,2.0,221.538208
914.227539,2.0,119.494202
-365.466339,2.0,1028.298218
2142.700195,2.0,422.548706
1739.60437,2.0,782.304932
2259.203857,2.0,136.370239
1125.324829,2.0,-585.952515
152.145416,2.0,370.575684
2218.543701,2.0,732.692017
1021.713013,2.0,1153.359131
-232.367737,2.0,860.564392
1746.872925,2.0,424.443115
2094.370605,2.0,-168.579773
2215.896729,2.0,-1339.546509
638.002625,2.0,-73.254883
-860.076538,2.0,1435.62915
1298.290283,2.0,113.96228
-397.759644,2.0,1351.781006
1516.190308,2.0,-685.024658
1283.589355,2.0,-443.275635
1250.956421,2.0,-395.406677
728.744019,2.0,1003.793945
1467.214844,2.0,663.080566
1598.952393,2.0,99.584412
961.889771,2.0,1051.410889
583.789795,2.0,593.782166
-216.107758,2.0,1359.688965
-625.655762,2.0,1315.467041
2092.220947,2.0,576.314941
181.076324,2.0,56.751404
1122.299438,2.0,-597.151855
962.915344,2.0,1331.399414
-523.786133,2.0,1293.275879
439.869537,2.0,920.820618
853.801636,2.0,-1.094543
-74.73008,2.0,252.700439
196.693939,2.0,715.723022
836.517395,2.0,1214.916748
588.846313,2.0,-7.618347
-1178.778076,2.0,1384.224365
529.110718,2.0,263.507324
1464.839478,2.0,172.381775
1804.764526,2.0,-1019.879517
1710.397583,2.0,538.283447
1485.2854,2.0,324.632507
876.880005,2.0,-326.913452
130.524628,2.0,331.244507
1473.609497,2.0,360.842834
1166.677612,2.0,-556.824707
1141.842163,2.0,1250.08252
917.483765,2.0,1309.155518
1017.828308,2.0,442.569153
734.009583,2.0,973.417236
366.525543,2.0,243.080139
2155.65918,2.0,-600.710693
1165.263062,2.0,173.493286
2118.789795,2.0,1454.671265
872.023621,2.0,1348.96936
726.366394,2.0,316.598755
1425.311279,2.0,1476.787354
2156.816406,2.0,-30.758606
2347.615479,2.0,-503.338562
1931.270996,2.0,963.662476
1196.428223,2.0,578.107056
1971.929321,2.0,-185.30957
2353.730469,2.0,-797.751343
1576.594116,2.0,295.131958
1806.935181,2.0,993.928528
-935.366455,2.0,1194.468628
-156.196289,2.0,904.939697
2059.049805,2.0,20.171814
1181.271851,2.0,104.646973
1121.757202,2.0,312.578918
-622.879517,2.0,727.34668
310.325165,2.0,347.88501
647.078796,2.0,-275.278503
-361.39975,2.0,548.787354
-180.516022,2.0,831.161438
1555.11792,2.0,-738.885925
1154.507568,2.0,434.393433
1882.526733,2.0,-405.282654
-585.900879,2.0,1014.509827
1399.827515,2.0,1423.543823
2259.157471,2.0,353.717407
441.624908,2.0,-122.715576
434.058014,2.0,90.214478
-934.701538,2.0,1039.759644
1595.565063,2.0,-890.395691
-627.090332,2.0,1031.422729
2343.63623,2.0,-549.48114
2068.411621,2.0,-753.785278
1852.114136,2.0,802.437561
-1326.301758,2.0,1368.917358
-35.599022,2.0,1253.145752
650.971863,2.0,-25.391479
87.108452,2.0,1094.313843
-149.77005,2.0,341.025208
567.744995,2.0,895.085083
438.708771,2.0,415.667358
1197.624023,2.0,1287.38562
1090.902954,2.0,-117.942139
2270.217041,2.0,-1243.278687
-185.599701,2.0,607.742798
-524.638855,2.0,1322.124634
1319.053589,2.0,205.014099
1450.662598,2.0,-133.860596
1260.192383,2.0,-80.90387
2374.151123,2.0,1020.932983
-947.681274,2.0,1196.113525
1228.526855,2.0,1352.738281
2078.591309,2.0,527.967529
-10.605505,2.0,673.219177
1197.943237,2.0,33.597168
1520.966431,2.0,-753.137146
-168.861725,2.0,1453.75
1652.310059,2.0,-962.945618
1274.217407,2.0,-9.546265
1950.88147,2.0,-34.168152
598.848267,2.0,-255.371155
1809.532471,2.0,911.620483
1994.783813,2.0,-73.168274
2194.936035,2.0,-1110.755493
1214.5625,2.0,1053.070923
1121.943726,2.0,47.066467
182.680359,2.0,634.50415
2290.076172,2.0,726.728149
2383.056641,2.0,118.304016
1757.00061,2.0,1125.539551
280.781769,2.0,86.222534
1664.727661,2.0,164.961731
-153.827576,2.0,1472.144653
995.912109,2.0,-110.94989
85.706444,2.0,321.923706
139.969818,2.0,145.625122
1605.464966,2.0,1059.842651
1404.060425,2.0,-172.470337
-438.491669,2.0,1287.039185
2321.312256,2.0,-1073.886719
-1479.542603,2.0,1359.829468
1457.738892,2.0,-824.69574
-202.32663,2.0,970.857971
-316.981964,2.0,566.097778
-342.477783,2.0,924.273804
-381.011719,2.0,1458.767212
-498.976715,2.0,1188.887451
-501.628387,2.0,935.884644
-284.162628,2.0,807.279114
2377.771484,2.0,1255.509888
1101.650024,2.0,-155.365845
1573.736938,2.0,1468.76416
1482.123657,2.0,1224.120117
376.911957,2.0,1145.753784
2072.650391,2.0,-738.181824
2010.379517,2.0,637.115356
1794.585693,2.0,-1045.637207
-216.304047,2.0,974.900269
1796.579346,2.0,1186.458008
559.20813,2.0,-191.671082
430.394287,2.0,1361.327881
-578.119751,2.0,978.86853
541.903076,2.0,1300.976196
692.255493,2.0,1132.261719
106.838341,2.0,634.600342
222.866058,2.0,269.086914
-641.02533,2.0,667.45636
1592.983643,2.0,1369.238281
2071.391113,2.0,811.022705
2326.03833,2.0,1133.493164
2350.0354,2.0,416.03949
1728.526733,2.0,325.674133
788.090088,2.0,337.045532
1197.146118,2.0,-576.567017
1698.817505,2.0,868.750732
591.649231,2.0,892.95166
2146.089355,2.0,-674.161438
-411.169617,2.0,1353.820435
245.687012,2.0,1079.481934
1811.969482,2.0,1146.904175
1224.921997,2.0,609.668701
1883.928101,2.0,-231.965027
613.53064,2.0,-79.055542
1686.331909,2.0,-488.140137
1568.139526,2.0,1486.820801
1992.669312,2.0,-894.925537
1150.930786,2.0,-256.929626
2335.677979,2.0,1385.050049
2081.906738,2.0,-1196.166016
2118.071777,2.0,610.014771
-256.893433,2.0,1073.01001
456.827698,2.0,1049.841919
1854.390747,2.0,-552.528625
372.082367,2.0,1385.504272
1555.587158,2.0,93.20343
2167.920654,2.0,-1374.484863
1103.353882,2.0,-202.587585
804.31366,2.0,463.703613
1506.237793,2.0,1220.595215
2317.577148,2.0,138.840332
1083.694214,2.0,1158.619385
1087.581055,2.0,-377.962158
-1570.677002,2.0,1288.035522
-455.751007,2.0,1433.343018
-725.00061,2.0,1292.077759
1206.517822,2.0,-83.602295
2077.689941,2.0,-483.279968
-685.834167,2.0,1342.735474
2297.092773,2.0,59.257202
1918.766968,2.0,343.75708
1819.364136,2.0,-412.621094
1138.32019,2.0,981.025391
1400.780762,2.0,305.345276
1212.960449,2.0,732.464783
1982.370361,2.0,-1022.25885
-487.069,2.0,1472.846436
1995.288452,2.0,-1218.79248
-480.757202,2.0,1304.036499
2319.351562,2.0,-1117.049683
-258.882202,2.0,1392.31665
53.202538,2.0,126.849304
836.735046,2.0,1115.919189
-593.762634,2.0,758.095215
447.225616,2.0,12.60376
1657.851074,2.0,1370.67395
2014.197876,2.0,66.69696
1357.847534,2.0,300.514221
1141.971558,2.0,-280.764893
1092.154541,2.0,1393.148071
1973.921509,2.0,192.237549
2131.508789,2.0,-317.087891
190.325531,2.0,1199.805298
543.226257,2.0,1185.162354
1310.699097,2.0,189.235535
2173.231445,2.0,-42.233032
1884.144775,2.0,1315.856323
1646.670654,2.0,140.783081
1233.283813,2.0,-350.397766
-918.896301,2.0,1049.278931
-310.122711,2.0,903.200684
875.402161,2.0,875.275757
1209.538574,2.0,1304.891479
2000.710083,2.0,632.723694
587.61731,2.0,1066.020752
56.119347,2.0,623.651611
-1102.02002,2.0,1359.021851
1294.504517,2.0,1213.118286
1509.155762,2.0,1478.638062
1250.909058,2.0,1090.706421
688.503052,2.0,-287.047974
2298.915771,2.0,-937.732056
136.372162,2.0,486.704346
1780.53186,2.0,765.323792
2294.830078,2.0,595.864258
1557.255371,2.0,1370.04126
40.514671,2.0,488.271606
2369.046875,2.0,473.208069
350.06131,2.0,37.051636
1607.577026,2.0,-267.567627
1663.251587,2.0,830.125977
2113.60498,2.0,-1084.231445
259.653351,2.0,113.592407
176.300446,2.0,35.511108
1386.092041,2.0,163.634766
325.844147,2.0,907.091064
2346.06543,2.0,833.815857
69.564232,2.0,434.173035
2018.059326,2.0,357.17926
-191.643372,2.0,852.781189
1241.4646,2.0,-704.930481
-943.531494,2.0,1492.961426
-421.204681,2.0,1165.284668
-860.869263,2.0,1115.106445
1711.971558,2.0,-471.586304
741.343689,2.0,668.082275
394.200165,2.0,1147.838867
-1066.376709,2.0,1299.984131
2344.419189,2.0,194.137634
1851.430176,2.0,-488.307922
825.152344,2.0,1224.799194
-12.65592,2.0,422.258423
104.714622,2.0,776.47998
1425.387085,2.0,712.029175
262.662506,2.0,475.531799
303.573822,2.0,249.217346
982.265869,2.0,1326.009521
-156.29953,2.0,504.469849
1293.26416,2.0,854.290649
1164.146362,2.0,959.394531
1730.15271,2.0,623.335022
1897.467163,2.0,1432.192383
1503.705688,2.0,1214.067871
-95.956146,2.0,1336.373779
2287.552246,2.0,365.503052
373.637665,2.0,1408.747559
1850.948853,2.0,490.434692
1117.184448,2.0,676.946289
55.624596,2.0,264.068054
-149.516296,2.0,1369.575562
1956.398804,2.0,131.594299
-1307.189331,2.0,1483.660767
-1371.099609,2.0,1366.973633
-86.936806,2.0,885.959534
1836.848022,2.0,-1160.34082
194.51944,2.0,189.921875
1247.807983,2.0,206.802612
1859.945435,2.0,-128.917603
-381.217163,2.0,897.064758
1281.890381,2.0,385.709045
134.074677,2.0,838.868591
2235.787842,2.0,531.304382
-322.441406,2.0,1222.186646
1812.077759,2.0,-987.414307
2343.830811,2.0,-1222.739136
1094.737549,2.0,-251.302124
-687.43396,2.0,978.616211
-703.742371,2.0,1450.336548
1208.845703,2.0,1109.679199
96.262962,2.0,637.375
-869.880371,2.0,1481.373413
-1369.581543,2.0,1389.119995
247.947235,2.0,267.053467
1809.130493,2.0,1387.400513
-211.898102,2.0,604.366455
295.675262,2.0,21.494934
-1321.090942,2.0,1441.040161
-835.469971,2.0,1107.845093
1903.642578,2.0,414.412048
963.754883,2.0,-84.445007
1416.009399,2.0,659.494385
1729.283569,2.0,-570.884155
1560.931396,2.0,1451.409424
2370.1875,2.0,612.379639
1955.202026,2.0,456.47998
846.782471,2.0,555.579346
1111.214478,2.0,-58.22406
284.019165,2.0,1062.738281
1044.129761,2.0,108.389832
-343.943787,2.0,1381.046021
653.553711,2.0,1033.949463
1834.013794,2.0,1265.406738
1839.123413,2.0,-542.332275
826.923218,2.0,1242.530151
-63.191238,2.0,1440.441406
1198.057495,2.0,62.19397
821.377563,2.0,-44.384705
-1294.282715,2.0,1397.87207
1003.697876,2.0,1300.895996
931.598694,2.0,34.650757
1011.799011,2.0,1304.958984
2099.970703,2.0,-124.655396
-1139.22937,2.0,958.980103
447.210541,2.0,1433.657227
1275.391846,2.0,-572.032715
-447.753082,2.0,627.446655
1818.491089,2.0,959.727905
670.56665,2.0,227.535034
490.829498,2.0,1258.82019
1422.15271,2.0,1299.862549
1799.29895,2.0,1068.546143
-265.148407,2.0,578.230957
1780.968506,2.0,1427.378906
349.238556,2.0,715.507568
-598.900513,2.0,997.855469
153.103165,2.0,1472.743408
2353.343018,2.0,1139.624146
1066.479126,2.0,217.149963
1174.120483,2.0,-403.613403
2066.627441,2.0,-1306.71167
-172.197388,2.0,1204.983154
1560.909058,2.0,86.885925
1948.93335,2.0,-95.007141
-923.677917,2.0,1089.798706
1099.286133,2.0,1269.424805
1390.015747,2.0,-8.308533
450.911102,2.0,162.708984
1786.523438,2.0,972.455566
567.530457,2.0,299.015137
817.572021,2.0,762.32605
-39.663307,2.0,179.054321
-77.171181,2.0,1329.331665
484.382874,2.0,417.349976
227.558807,2.0,253.399963
1970.375854,2.0,-884.366089
2157.305176,2.0,918.225586
283.126129,2.0,198.908142
2322.481445,2.0,865.552734
2340.882812,2.0,512.139893
1526.347778,2.0,1424.475464
2229.164795,2.0,1276.824097
-924.19812,2.0,1249.07605
-541.999329,2.0,1319.356445
1575.944702,2.0,-136.73761
1440.762817,2.0,313.12384
1371.071655,2.0,953.778442
2096.150391,2.0,-107.963318
342.948151,2.0,65.742371
510.926941,2.0,1451.603638
-124.088661,2.0,1192.1604
1590.113281,2.0,1399.137817
1486.90979,2.0,-656.417297
1333.358765,2.0,-382.192505
717.760742,2.0,1310.702271
476.070831,2.0,194.77179
2166.528564,2.0,-917.696899
2339.159668,2.0,421.948303
1050.897705,2.0,1269.158203
2215.141602,2.0,1127.377686
320.160797,2.0,328.221497
418.943207,2.0,104.254333
1737.811768,2.0,-374.515747
1773.149414,2.0,298.269592
1393.540771,2.0,306.494629
934.214111,2.0,1382.333496
559.292664,2.0,1170.288574
1076.923218,2.0,1088.468262
-127.458168,2.0,263.477295
877.159485,2.0,1072.307617
578.563904,2.0,-126.304077
1389.083984,2.0,1413.170776
1424.304199,2.0,-752.208496
1218.665527,2.0,-192.05188
1851.584106,2.0,-709.474731
-256.119293,2.0,1237.270874
1756.623901,2.0,1317.01123
1285.003296,2.0,-641.694336
2254.785156,2.0,1220.803467
-846.290466,2.0,846.571533
-362.710571,2.0,948.305786
179.756729,2.0,1268.669189
1015.839355,2.0,167.626465
1513.575684,2.0,450.865723
1144.82666,2.0,-19.651489
1183.699585,2.0,946.607544
703.246094,2.0,286.413696
1572.993042,2.0,808.030884
2234.439697,2.0,-329.342285
1951.366699,2.0,33.881165
1587.794312,2.0,-875.365112
1497.999023,2.0,612.109741
1818.098511,2.0,660.353394
2168.155518,2.0,981.569519
1247.549194,2.0,1101.559326
-267.315155,2.0,1294.489868
-211.042419,2.0,1305.064819
1069.209839,2.0,-384.47522
-843.380493,2.0,996.728149
2043.71936,2.0,-1012.693176
1898.939331,2.0,187.883972
1588.027954,2.0,-355.158752
-455.584747,2.0,1171.013184
26.279016,2.0,998.227356
1786.212036,2.0,-1069.073975
-22.455008,2.0,1276.155762
337.391113,2.0,1163.377441
-287.695953,2.0,1103.367432
1783.58728,2.0,1216.834229
122.19796,2.0,1492.652344
1633.712036,2.0,887.644043
1759.555176,2.0,817.090454
1621.985474,2.0,798.192993
1409.827026,2.0,-367.639282
1179.365967,2.0,-230.166504
-421.256134,2.0,598.18866
680.007385,2.0,631.051392
1739.621704,2.0,-958.593384
1645.097778,2.0,1263.043823
1577.510498,2.0,-713.008789
412.044159,2.0,652.848083
1222.580688,2.0,200.113831
1984.185181,2.0,-512.136108
1109.750244,2.0,1216.447021
-153.47348,2.0,365.801453
938.384033,2.0,1133.475708
732.019409,2.0,-119.491211
1845.77356,2.0,-133.305176
1688.376831,2.0,795.827942
-29.086758,2.0,1490.833618
-95.896095,2.0,579.824524
1840.946411,2.0,672.181641
530.004578,2.0,1335.865723
2273.069824,2.0,-12.466675
-514.490723,2.0,678.284241
651.028809,2.0,1273.805908
476.708679,2.0,373.976135
2313.365234,2.0,-957.03363
-334.383118,2.0,910.606628
564.470581,2.0,134.100769
-174.703278,2.0,715.171448
2037.021362,2.0,-618.538574
929.683594,2.0,-123.627747
406.064545,2.0,741.909912
1717.059692,2.0,1437.112671
1204.149658,2.0,850.141968
-235.776993,2.0,1313.53894
1507.960938,2.0,-378.682983
1621.899536,2.0,1026.329102
2275.908447,2.0,-170.632629
2380.766357,2.0,-1516.947876
495.286163,2.0,302.366028
2207.649902,2.0,490.633789
1211.80127,2.0,-270.954346
2336.267578,2.0,29.863037
1230.08374,2.0,188.078674
-695.136658,2.0,678.29895
1244.05603,2.0,-382.644409
889.832642,2.0,317.869385
2380.712402,2.0,-1233.997192
608.672607,2.0,617.036987
-1552.537598,2.0,1381.848267
2159.902344,2.0,-249.780579
921.634338,2.0,1052.839844
-891.84198,2.0,1481.815674
820.986328,2.0,945.266968
-1214.003662,2.0,1197.431152
649.163818,2.0,268.988708
2071.128418,2.0,788.135742
213.613052,2.0,1417.825317
2021.589233,2.0,1291.476807
1067.05127,2.0,-321.427979
227.296783,2.0,964.209351
-113.271889,2.0,1118.198608
1921.099487,2.0,623.605225
2076.076904,2.0,-830.427063
-387.353729,2.0,1181.872559
-883.723267,2.0,825.800171
1504.343506,2.0,1328.950684
-127.80349,2.0,1279.855713
2239.417236,2.0,939.903076
1782.604126,2.0,143.82312
1611.192749,2.0,932.781738
1820.081421,2.0,-981.858337
2169.312012,2.0,328.692932
1885.067017,2.0,1451.372803
2045.203247,2.0,-476.445374
-318.467438,2.0,388.22229
2379.874512,2.0,-1131.51001
1937.250122,2.0,180.275696
406.656891,2.0,1052.481689
1585.332642,2.0,282.875122
830.281128,2.0,1047.231445
398.843109,2.0,613.514832
180.473724,2.0,813.644531
1789.913452,2.0,211.563538
-1410.889038,2.0,1306.599854
740.405029,2.0,231.780029
914.373962,2.0,764.437866
1011.697021,2.0,-224.960999
2328.995117,2.0,524.072632
600.390869,2.0,-287.660156
